Entity ID,Entity,Payoff,Product IDs,Internal Product ID,Product Name,Underlying(s),Product Creator,Product Create Time,Product Modify Time,Traded,KID Creator,KID Lang,KID Publish Time,Notional CCY,Notional Amount,FX Rate,Notional (EUR),Moderate Price (%),Moderate Return,RIY @RHP (%),KID Date,SRI
73,CA-CIB,FX OTC - Accumulator Double Strike,Internal Code-eY1a9NAl,94125,ABF (Precious Metals) - MiFID II Product Sheet CMT (PUID 1896) - SAMPLE, XAUUSD BGNL Curncy,NULL,5/25/2018,5/29/2018,,NULL,NULL,NULL,USD,1000,1.172,853.2423208,-0.1,-0.2,0,6/6/2018,7
73,CA-CIB,FX OTC - Accumulator Double Strike,ISIN Code-QOvr0lt4,91139,ABF Double Strike (OTC115), EURUSD Curncy,NULL,1/8/2018,5/17/2018,Traded,NULL,NULL,NULL,EUR,NULL,1,NULL,0.11,NULL,0,3/12/2018,7
73,CA-CIB,FX OTC - Accumulator Double Strike,ISIN Code-hC7q7WC1,91138,ABF PROTECTED Double Strike (OTC114), EURUSD Curncy,NULL,1/8/2018,5/17/2018,Traded,NULL,NULL,NULL,EUR,NULL,1,NULL,0.12,0.12,0,6/6/2018,7
73,CA-CIB,EMTN - Autocall Twin Win,ISIN Code-XS1719278209,92456,AC Twin Win Autocall - 77.25% -22.75% USD , SX5E Index,NULL,2/28/2018,3/6/2018,Traded,NULL,NULL,NULL,USD,NULL,1.239,NULL,115.58,NULL,0.76,3/6/2018,5
73,CA-CIB,EMTN - Participation Basic,ISIN Code-LpiLhQ6K,95554,Airbag, NKY Index,Jenna Sitruk,8/15/2018,8/15/2018,,NULL,NULL,NULL,USD,NULL,1.1438,NULL,109.47,9.47,1.83,8/15/2018,4
73,CA-CIB,EMTN - Participation Basic,ISIN Code-uDIPe2n5,95556,Airbag FTSE, UKX Index,Jenna Sitruk,8/15/2018,8/15/2018,,NULL,NULL,NULL,USD,NULL,1.1438,NULL,101.69,1.73,0,8/30/2018,3
73,CA-CIB,EMTN - Participation Basic,ISIN Code-XKR7g8Mu,95555,Airbag SX5E, SX5E Index,Jenna Sitruk,8/15/2018,8/15/2018,,NULL,NULL,NULL,USD,NULL,1.1438,NULL,101.12,1.12,1.69,8/15/2018,4
73,CA-CIB,EMTN - Participation Basic,Trade Local ID-cf137fd4-7dd4-4e3a-8380-4936a77cf121,95811,AIRBAG_CERTIFICATE - 2018-09-25, GOOGL UQ Equity,anonymous ,9/11/2018,9/11/2018,,NULL,NULL,NULL,USD,NULL,1.1748,NULL,121.73,21.73,0.35,9/11/2018,4
73,CA-CIB,EMTN - Participation Basic,Trade Local ID-3091c94e-3da0-4013-b0ef-c9a2a20df05e,95948,AIRBAG_CERTIFICATE - 2018-10-05, SX5E Index,anonymous ,9/21/2018,9/21/2018,,NULL,NULL,NULL,USD,NULL,1.1747,NULL,105.72,5.28,0.32,9/21/2018,4
73,CA-CIB,EMTN - Participation Basic,Trade Local ID-1fc827c8-f907-4d47-a585-2ccf8c793918,95988,AIRBAG_CERTIFICATE - 2018-10-09, SX5E Index,anonymous ,9/25/2018,9/25/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,116.85,3.16,0.38,9/25/2018,3
73,CA-CIB,EMTN - Participation Basic,Trade Local ID-094fa7d7-c878-46d7-8c35-cbd1a4f5a853,95989,AIRBAG_CERTIFICATE - 2018-10-10, SX5E Index,anonymous ,9/25/2018,9/25/2018,,NULL,NULL,NULL,USD,NULL,1.1747,NULL,116.85,3.16,3.09,9/25/2018,4
73,CA-CIB,EMTN - Autocall Daily,Internal Code-XS1810546389,95532,Alizé 5 ans Valeo (28 Août 2023), FR FP Equity,Gaspard Vienne,8/13/2018,8/13/2018,Traded,NULL,NULL,NULL,EUR,NULL,1,NULL,111.5,2.2,0.59,8/25/2018,3
73,CA-CIB,Autocall Daily,ISIN Code-FR9347FS3638,92541,ALIZE O2 2018, SX5E Index,NULL,3/6/2018,6/14/2018,Traded,NULL,NULL,NULL,EUR,NULL,1,NULL,111.89,1.46,0,6/14/2018,4
73,CA-CIB,EMTN - Autocall Basic,ISIN Code-FR9347FS4321,94522,Altavera - Janvier 2019, SX5E Index,NULL,6/15/2018,7/2/2018,Traded,NULL,NULL,NULL,EUR,NULL,1,NULL,126.54,2.85,0.69,7/2/2018,4
73,CA-CIB,EMTN - Autocall Basic,ISIN Code-43P12C2r,95426,Athena , SX5E Index,CHOTARD Rosnan,8/2/2018,8/2/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,119.09,1.76,0.58,8/2/2018,5
73,CA-CIB,EMTN - Autocall Basic,Internal Code-G1s44L2m,93325,ATHENA 10 ans Semi Airbag Euro Stoxx 50, SX5E Index,NULL,4/3/2018,5/4/2018,Traded,NULL,NULL,NULL,EUR,NULL,1,NULL,119.78,1.82,0.22,4/3/2018,5
73,CA-CIB,EMTN - Autocall Basic,ISIN Code-XS1699603566,91724,Athéna 33, SX5E Index,NULL,2/7/2018,4/18/2018,Traded,NULL,NULL,NULL,EUR,NULL,1,NULL,114.96,NULL,0.41,2/13/2018,5
73,CA-CIB,EMTN - Autocall Basic,ISIN Code-XS1803946562,95048,Athéna Dégressif 10, SX5E Index,Tyrou Vincent,6/29/2018,7/9/2018,Traded,NULL,NULL,NULL,EUR,NULL,1,NULL,112.45,1.49,0.38,7/6/2018,4
73,CA-CIB,EMTN - Autocall Basic,ISIN Code-XS1819077204,95968,Athena Degressif 11, SX5E Index,Tyrou Vincent,9/24/2018,9/24/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,112.65,1.51,0.46,9/24/2018,4
73,CA-CIB,EMTN - Autocall Basic,ISIN Code-XS1810540697,95339,Athéna Dégressif 13, SX5E Index,Tyrou Vincent,7/24/2018,8/27/2018,Traded,NULL,NULL,NULL,EUR,NULL,1,NULL,111.83,1.41,0.33,7/25/2018,5
73,CA-CIB,EMTN - Autocall Basic,Trade Local ID-0acd7ed0-98d6-490f-b491-fb7398a84926,95798,Athena Oxgene 6Y," SX5E Index, SPX Index, CAC index",anonymous ,9/10/2018,9/10/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,109.66,1.55,0.15,9/10/2018,5
73,CA-CIB,EMTN - Autocall Basic,Trade Local ID-5BdRd3qi,95805,Athena Oxgene 6Y et demi," SX5E Index, SPX Index, CAC index",Milena EMILOVA,9/11/2018,9/11/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,106.86,1.03,0.14,9/11/2018,5
73,CA-CIB,EMTN - Autocall Basic,ISIN Code-XS1782019720,94426,Athéna Semi Airbag sur CAC 40 (Tranche2), CAC index,NULL,6/5/2018,6/12/2018,Traded,NULL,NULL,NULL,EUR,NULL,1,NULL,113.2,1.57,0.39,6/6/2018,4
73,CA-CIB,EMTN - Autocall Basic,ISIN Code-2de1854e-709c-49d4-a275-9fe842c6c93b,93331,Athéna WO Total/Sanofi - Kepler," FP FP Equity, SAN FP Equity",API (STP),4/3/2018,5/24/2018,Traded,NULL,NULL,NULL,EUR,NULL,1,NULL,105.84,0.95,0.96,4/3/2018,5
73,CA-CIB,EMTN - Autocall Basic,Internal Code-C5m0TxEV,95760,Athena Zen," SX5E Index, CAC index",CHOTARD Rosnan,9/6/2018,9/7/2018,,NULL,NULL,NULL,EUR,1000000,1,1000000,113.81,1.3,0.71,9/7/2018,5
73,CA-CIB,EMTN - Autocall Basic,ISIN Code-cB61TP2L,92022,Autocall Note (KIKO European KI) (SP70) - 20180129 Meiwa (PUID1297), BRLJPY BGNL Curncy,NULL,2/22/2018,2/22/2018,,NULL,NULL,NULL,JPY,NULL,131.64,NULL,NULL,NULL,NULL,NULL,NULL
73,CA-CIB,EMTN - Autocall Basic,"Trade Local ID-1315511805 ,Internal Code-5Y SX7E perf CRBP,ISIN Code-FR9347FS4230 ",94407,Autocall Performance SX7E - NC4Y, SX7E Index,API (STP),6/4/2018,6/5/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,141.37,7.17,1.11,6/5/2018,6
73,CA-CIB,EMTN - Autocall Basic,ISIN Code-4b943d9e-1a08-4e1e-9952-0ac090ce1975,93494,Autocall SX5E - DAXK ," SX5E Index, DAXK Index",API (STP),4/19/2018,5/23/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,106.33,1.04,0,6/5/2018,5
73,CA-CIB,EMTN - Autocall Basic,ISIN Code-vGcA526W,95150,Autocall Zen, SX5E Index,CHOTARD Rosnan,7/10/2018,7/11/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,107.26,1.4,0.94,7/11/2018,4
73,CA-CIB,EMTN - Autocall Basic,Internal Code-8X8Sj2yG,90973,AUTOCALLABLE, SX5E Index,API (STP),1/8/2018,7/10/2018,Traded,user44 ,en   ,43:24.2,USD,NULL,1.2222,NULL,110.36,3.96,0,7/10/2018,1
73,CA-CIB,EMTN - Autocall Basic,ISIN Code-XS1667680554,91303,AUTOCALLABLE," CVX UN Equity, HD UN Equity, ALV GY Equity",API (STP),1/17/2018,1/17/2018,Traded,NULL,NULL,NULL,USD,NULL,1.2383,NULL,109.57,NULL,0.46,1/17/2018,3
73,CA-CIB,EMTN - Autocall Basic,ISIN Code-dd2a88eb-602d-48e5-91c6-31253cee371f,91462,AUTOCALLABLE, SX7E Index,API (STP),1/23/2018,6/21/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,106.35,2.36,0,6/21/2018,5
73,CA-CIB,EMTN - Autocall Basic,ISIN Code-XS123456789,92350,AUTOCALLABLE," SPX Index, RTY Index",API (STP),2/22/2018,5/16/2018,Traded,NULL,NULL,NULL,USD,NULL,1.2411,NULL,115.95,NULL,0,2/22/2018,3
73,CA-CIB,EMTN - Autocall Basic,ISIN Code-4a7ca9f6-6690-47fd-b9eb-9954f46691d6,92463,AUTOCALLABLE," MS UN Equity, STAN LN Equity, UBSG SW Equity",API (STP),3/1/2018,5/4/2018,Traded,NULL,NULL,NULL,EUR,NULL,1,NULL,102.56,NULL,0.43,3/1/2018,5
73,CA-CIB,EMTN - Autocall Basic,"Internal Code-izNvZzFB,ISIN Code-XS1719278621",92472,AUTOCALLABLE," AMZN UQ Equity, FB UQ Equity, BABA UN Equity",API (STP),3/1/2018,5/4/2018,Traded,NULL,NULL,NULL,USD,NULL,1.2368,NULL,109.33,NULL,1.03,3/1/2018,4
73,CA-CIB,EMTN - Autocall Basic,"Internal Code-765f8e07-3cb7-41ac-abcb-9c4c637c94bd,ISIN Code-XS1719278894",92511,AUTOCALLABLE," CVX UN Equity, AA UN Equity, EOG UN Equity",API (STP),3/5/2018,5/4/2018,Traded,NULL,NULL,NULL,USD,NULL,1.229,NULL,105.82,NULL,1.12,3/5/2018,4
73,CA-CIB,EMTN - Autocall Basic,Internal Code-FABUBP0001,92680,AUTOCALLABLE," V UN Equity, PYPL UQ Equity, WDI GY Equity",API (STP),3/13/2018,5/4/2018,Traded,NULL,NULL,NULL,USD,NULL,1.2444,NULL,105.08,4.03,1.09,3/19/2018,2
73,CA-CIB,EMTN - Autocall Basic,Internal Code-FABUBP0002,92683,AUTOCALLABLE," V UN Equity, PYPL UQ Equity, WDI GY Equity",API (STP),3/13/2018,5/4/2018,Traded,NULL,NULL,NULL,EUR,NULL,1,NULL,101.48,NULL,1.06,3/13/2018,3
73,CA-CIB,EMTN - Autocall Basic,"Internal Code-7b2484fe-a6b1-48c0-bb66-0a12c599b604,Internal Code-Valoren 39304606",92695,AUTOCALLABLE," V UN Equity, PYPL UQ Equity, WDI GY Equity",API (STP),3/13/2018,5/4/2018,Traded,NULL,NULL,NULL,EUR,NULL,1,NULL,101.41,NULL,1.11,3/13/2018,3
73,CA-CIB,EMTN - Autocall Basic,"Internal Code-4d956740-f805-451b-b482-5575e4d85691,Internal Code-Valoren 39304605",92697,AUTOCALLABLE," V UN Equity, PYPL UQ Equity, WDI GY Equity",API (STP),3/13/2018,5/4/2018,Traded,NULL,NULL,NULL,USD,NULL,1.2302,NULL,104.97,NULL,1.19,3/13/2018,3
73,CA-CIB,EMTN - Autocall Basic,ISIN Code-810f56ca-1177-4332-8340-48a44407d799,92920,AUTOCALLABLE," NVDA UQ Equity, BIDU UQ Equity, ATVI UQ Equity",API (STP),3/28/2018,5/4/2018,Traded,NULL,NULL,NULL,EUR,NULL,1,NULL,103.35,3.35,0.99,3/28/2018,4
73,CA-CIB,EMTN - Autocall Basic,ISIN Code-XS1719284868,92950,AUTOCALLABLE," NVDA UQ Equity, BIDU UQ Equity, ATVI UQ Equity",API (STP),3/29/2018,3/29/2018,Traded,NULL,NULL,NULL,EUR,NULL,1,NULL,103.55,3.55,0.99,3/29/2018,4
73,CA-CIB,EMTN - Autocall Basic,ISIN Code-50cca4b8-83f1-4f1c-80d0-9f9115acfa77,93404,AUTOCALLABLE," INGA NA Equity, AVGO UQ Equity, LRCX UQ Equity",API (STP),4/10/2018,5/3/2018,Traded,NULL,NULL,NULL,USD,NULL,1.2209,NULL,106.46,4.26,0.91,4/10/2018,4
73,CA-CIB,EMTN - Autocall Basic,ISIN Code-ef92ebb0-9d3d-42cf-ba1d-2bf095e825ed,93406,AUTOCALLABLE," INGA NA Equity, AVGO UQ Equity, LRCX UQ Equity",API (STP),4/10/2018,5/3/2018,Traded,NULL,NULL,NULL,EUR,NULL,1,NULL,101.84,1.22,0.89,4/10/2018,4
73,CA-CIB,EMTN - Autocall Basic,ISIN Code-65388eb5-f3e9-4047-bb9d-6a83a9b48217,93475,AUTOCALLABLE," AA UN Equity, ALB UN Equity, HUN UN Equity",API (STP),4/17/2018,5/3/2018,Traded,NULL,NULL,NULL,USD,NULL,1.2078,NULL,106.27,4.13,0.84,4/24/2018,5
73,CA-CIB,EMTN - Autocall Basic,ISIN Code-67d831e1-3227-4a24-9db3-edab7f148cca,93495,AUTOCALLABLE, DBK GY Equity,API (STP),4/19/2018,5/23/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,65.2,-19.93,0,6/5/2018,6
73,CA-CIB,EMTN - Autocall Basic,ISIN Code-c3afc3f1-1e6d-4490-9eec-c022f34411af,93496,AUTOCALLABLE, AAPL UQ Equity,API (STP),4/19/2018,5/23/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,101.92,0.99,0,6/5/2018,4
73,CA-CIB,EMTN - Autocall Basic,Internal Code-8666eb68-cbb2-435f-b68b-b4d9932f75e6,93800,AUTOCALLABLE," JPM UN Equity, BK UN Equity, BLK UN Equity",API (STP),5/14/2018,5/14/2018,,NULL,NULL,NULL,USD,NULL,1.1625,NULL,105.68,3.74,1.87,5/14/2018,3
73,CA-CIB,EMTN - Autocall Basic,Internal Code-8c3665ee-ce3b-465f-815b-8a41499b94dc,93801,AUTOCALLABLE," UG FP Equity, FCA IM Equity, PUB FP Equity",API (STP),5/14/2018,5/14/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,102.2,1.45,1.83,5/14/2018,5
73,CA-CIB,EMTN - Autocall Basic,Internal Code-d1b68299-8fe4-4233-a328-ca9c61db7c49,93802,AUTOCALLABLE," JNJ UN equity, MRK UN Equity, ABBV UN Equity",API (STP),5/14/2018,5/14/2018,,NULL,NULL,NULL,USD,NULL,1.1625,NULL,106.44,4.24,1.88,5/14/2018,3
73,CA-CIB,EMTN - Autocall Basic,ISIN Code-163afde1-0ba5-4517-b43b-24f775774405,93803,AUTOCALLABLE," MSFT UQ Equity, CRM UN Equity, NOW UN Equity",API (STP),5/14/2018,5/14/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,102,0.99,0.38,5/14/2018,5
73,CA-CIB,EMTN - Autocall Basic,ISIN Code-ff153f3b-ad47-4f03-8d50-31b87b1c5d3b,93812,AUTOCALLABLE, SX5E Index,API (STP),5/15/2018,5/15/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,103.68,3.36,0,5/15/2018,4
73,CA-CIB,EMTN - Autocall Basic,ISIN Code-9dcdcd40-4c01-4480-9833-51f777e423d9,93813,AUTOCALLABLE, SX5E Index,API (STP),5/15/2018,5/15/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,102.83,2.83,0,5/15/2018,4
73,CA-CIB,EMTN - Autocall Basic,ISIN Code-c76083d5-cd73-48eb-abf9-fe608dbbeda9,93814,AUTOCALLABLE, SX5E Index,API (STP),5/15/2018,5/15/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,101.83,1.83,1.03,5/15/2018,4
73,CA-CIB,EMTN - Autocall Basic,ISIN Code-bec63611-dd6c-4774-bd77-a782cc3fb6fc,93817,AUTOCALLABLE," UG FP Equity, FCA IM Equity, PUB FP Equity",API (STP),5/15/2018,5/15/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,102.2,1.45,1.55,5/15/2018,5
73,CA-CIB,EMTN - Autocall Basic,ISIN Code-90b3c37b-f7b0-418e-9021-2f86e737817e,93819,AUTOCALLABLE, SX5E Index,API (STP),5/15/2018,5/15/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,106.2,1.21,0.41,5/15/2018,3
73,CA-CIB,EMTN - Autocall Basic,ISIN Code-427221cd-fcca-4e8f-878f-27548dd682ad,93820,AUTOCALLABLE," SPX Index, EEM UP Equity",API (STP),5/15/2018,5/15/2018,,NULL,NULL,NULL,USD,NULL,1.1693,NULL,113.16,4.21,0.53,5/15/2018,4
73,CA-CIB,EMTN - Autocall Basic,Internal Code-cef47f06-9ba5-4dde-88b6-774d36c161ae,93821,AUTOCALLABLE," RWE GY Equity, EDF FP Equity, ENGI FP Equity",API (STP),5/15/2018,5/15/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,102.39,1.18,1.28,5/15/2018,5
73,CA-CIB,EMTN - Autocall Basic,ISIN Code-213a9d2c-66f5-4643-a92c-46850fd4081b,93823,AUTOCALLABLE, SX5E Index,API (STP),5/15/2018,5/16/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,101.81,1.81,1.03,5/16/2018,4
73,CA-CIB,EMTN - Autocall Basic,ISIN Code-5937971a-cad5-4517-8922-f7d34531be85,93825,AUTOCALLABLE, SX5E Index,API (STP),5/16/2018,5/16/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,100.4,0.4,1.01,5/16/2018,4
73,CA-CIB,EMTN - Autocall Basic,ISIN Code-58e2dc2f-6699-4a44-acbc-140a160e4b68,93831,AUTOCALLABLE, SX5E Index,API (STP),5/16/2018,5/16/2018,,NULL,NULL,NULL,USD,NULL,1.1697,NULL,110.74,3.45,0,5/16/2018,4
73,CA-CIB,EMTN - Autocall Basic,ISIN Code-d8455b07-a815-4294-9a9c-5c6227951d9a,93832,AUTOCALLABLE, SX5E Index,API (STP),5/16/2018,5/16/2018,,NULL,NULL,NULL,USD,NULL,1.154,NULL,110.74,3.47,0,5/16/2018,4
73,CA-CIB,EMTN - Autocall Basic,ISIN Code-FKT9G659,93833,AUTOCALLABLE, SX5E Index,API (STP),5/16/2018,5/16/2018,,NULL,NULL,NULL,USD,NULL,1.154,NULL,110.73,3.46,0.42,5/16/2018,4
73,CA-CIB,EMTN - Autocall Basic,ISIN Code-79a72cd0-e1ca-4395-a920-668be73a97af,93880,AUTOCALLABLE," AMZN UQ Equity, BABA UN Equity, NVDA UQ Equity, NFLX UQ Equity",API (STP),5/16/2018,5/16/2018,,NULL,NULL,NULL,USD,NULL,1.1779,NULL,115.88,3.75,0.96,5/16/2018,6
73,CA-CIB,EMTN - Autocall Basic,ISIN Code-2WLY0MOP,93924,AUTOCALLABLE," RNO FP Equity, VOW3 GY equity, BMW GY equity",API (STP),5/17/2018,5/17/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,102.3,1.14,0.46,5/17/2018,5
73,CA-CIB,EMTN - Autocall Basic,ISIN Code-54ab222d-0b5e-4117-8c68-55b39c966a5a,93934,AUTOCALLABLE, SX7E Index,API (STP),5/17/2018,5/17/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,108.31,1.61,0.09,5/17/2018,5
73,CA-CIB,EMTN - Autocall Basic,ISIN Code-fc813535-821f-4f5e-a69b-65b41003eb35,93935,AUTOCALLABLE, SX7E Index,API (STP),5/17/2018,5/17/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,111.37,2.18,0.75,5/17/2018,5
73,CA-CIB,EMTN - Autocall Basic,ISIN Code-ea504eeb-de5f-43fa-9e5a-8ad67f662d10,93936,AUTOCALLABLE," BMY UN Equity, DIS UN Equity, MGM UN Equity",API (STP),5/17/2018,5/17/2018,,NULL,NULL,NULL,CHF,NULL,1.15527,NULL,103.43,1.7,0.9,5/17/2018,5
73,CA-CIB,EMTN - Autocall Basic,ISIN Code-98ef43e6-b40c-44db-b989-e8686cbf70e5,93937,AUTOCALLABLE," QCOM UQ Equity, BABA UN Equity, 700 HK Equity",API (STP),5/17/2018,5/17/2018,,NULL,NULL,NULL,CHF,NULL,1.15527,NULL,102.39,1.19,0.9,5/17/2018,5
73,CA-CIB,EMTN - Autocall Basic,ISIN Code-b327bd0c-92ee-4bcc-9ffc-7776a4f9d446,93938,AUTOCALLABLE," BAC UN Equity, JPM UN Equity, WFC UN Equity",API (STP),5/17/2018,5/17/2018,,NULL,NULL,NULL,CHF,NULL,1.15527,NULL,100.46,0.23,0.89,5/17/2018,5
73,CA-CIB,EMTN - Autocall Basic,ISIN Code-4a1ae26d-e7fc-4231-a9ec-783529830ff2,93939,AUTOCALLABLE," BMY UN Equity, SAN FP Equity, NOVN SW Equity",API (STP),5/17/2018,5/17/2018,,NULL,NULL,NULL,CHF,NULL,1.15527,NULL,102.11,1.05,0.9,5/17/2018,5
73,CA-CIB,EMTN - Autocall Basic,ISIN Code-49ec24aa-b8c6-49e3-ba7f-356b6fdec344,93942,AUTOCALLABLE, SX7E Index,API (STP),5/18/2018,5/18/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,113.81,2.18,0.7,5/18/2018,6
73,CA-CIB,EMTN - Autocall Basic,ISIN Code-b95a6e8e-2db7-4ea0-8354-73a7c05a5f21,93943,AUTOCALLABLE," SX5E Index, SPX Index, UKX Index",API (STP),5/18/2018,5/18/2018,,NULL,NULL,NULL,GBP,NULL,0.8778,NULL,112.22,2.93,0,5/18/2018,4
73,CA-CIB,EMTN - Autocall Basic,ISIN Code-f1d00700-07ef-40fc-b1b2-2892724cb482,93944,AUTOCALLABLE," SX5E Index, SPX Index, UKX Index",API (STP),5/18/2018,5/18/2018,,NULL,NULL,NULL,GBP,NULL,0.8778,NULL,111.77,2.82,0.08,5/18/2018,4
73,CA-CIB,EMTN - Autocall Basic,ISIN Code-97eb9991-08a1-49ab-a264-e613e104d46c,93947,AUTOCALLABLE," BABA UN Equity, NFLX UQ Equity, AMAT UQ Equity",API (STP),5/18/2018,5/18/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,101.17,0.78,0.68,5/18/2018,5
73,CA-CIB,EMTN - Autocall Basic,ISIN Code-51ffd271-8734-4b16-9567-e758cf1072dd,93948,AUTOCALLABLE," BABA UN Equity, NFLX UQ Equity, AMAT UQ Equity",API (STP),5/18/2018,5/18/2018,,NULL,NULL,NULL,USD,NULL,1.1693,NULL,105.96,3.93,0.7,5/18/2018,5
73,CA-CIB,EMTN - Autocall Basic,ISIN Code-569ddbfc-60d1-4f13-ae74-c7c811e1b357,93949,AUTOCALLABLE, SX7E Index,API (STP),5/18/2018,5/18/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,114.95,2.83,0.03,5/18/2018,6
73,CA-CIB,EMTN - Autocall Basic,Internal Code-SN095-18,93952,AUTOCALLABLE, SX7E Index,API (STP),5/18/2018,5/18/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,114.41,2.73,0.04,5/31/2018,5
73,CA-CIB,EMTN - Autocall Basic,ISIN Code-XS1753674115 ,93954,AUTOCALLABLE," UNH UN Equity, AAPL UQ Equity, DIS UN Equity",API (STP),5/18/2018,5/29/2018,Traded,NULL,NULL,NULL,USD,NULL,1.1659,NULL,107.95,3.9,0.49,5/18/2018,3
73,CA-CIB,EMTN - Autocall Basic,ISIN Code-c88e2092-a96f-4c2f-9a5d-4a22e0312ca3,93967,AUTOCALLABLE," GLE FP Equity, GLEN LN Equity, IBE SQ Equity",API (STP),5/23/2018,5/23/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,104.34,2.14,0.38,5/23/2018,6
73,CA-CIB,EMTN - Autocall Basic,Internal Code-3b6f2ec2-ddfc-42cb-a53f-278c12df2783,93970,AUTOCALLABLE," VOD LN Equity, BT/A LN Equity, RDSA LN Equity",API (STP),5/23/2018,5/23/2018,,NULL,NULL,NULL,GBP,NULL,0.8778,NULL,102.27,2.27,2.35,5/23/2018,4
73,CA-CIB,EMTN - Autocall Basic,Internal Code-279a9802-8515-44a0-81c1-82f43d057f93,93971,AUTOCALLABLE," TSCO LN Equity, MKS LN Equity, EZJ LN Equity",API (STP),5/23/2018,5/23/2018,,NULL,NULL,NULL,GBP,NULL,0.8778,NULL,102.82,2.82,2.37,5/23/2018,5
73,CA-CIB,EMTN - Autocall Basic,ISIN Code-6424b59b-e3fc-4e3b-83dc-61958ddc79da,93978,AUTOCALLABLE, GE UN Equity,API (STP),5/23/2018,5/23/2018,,NULL,NULL,NULL,USD,NULL,1.1665,NULL,104.69,4.7,1.06,5/23/2018,4
73,CA-CIB,EMTN - Autocall Basic,ISIN Code-e53df245-3e52-4cb7-ab66-c7fb664eba09,94107,AUTOCALLABLE," BIIB UQ Equity, AGN UN Equity, VRX UN Equity",API (STP),5/24/2018,5/24/2018,,NULL,NULL,NULL,USD,NULL,1.1769,NULL,106.86,3.37,5.38,5/25/2018,6
73,CA-CIB,EMTN - Autocall Basic,ISIN Code-e0dda752-d87e-4e23-904a-3f925f875e24,94108,AUTOCALLABLE," JNJ UN equity, PFE UN equity, MRK UN Equity",API (STP),5/24/2018,5/24/2018,,NULL,NULL,NULL,USD,NULL,1.1769,NULL,108.02,3.93,0.59,5/24/2018,3
73,CA-CIB,EMTN - Autocall Basic,ISIN Code-7ZaQSBIi,94111,AUTOCALLABLE, CA FP Equity,API (STP),5/25/2018,5/25/2018,,NULL,NULL,NULL,USD,NULL,1.18,NULL,112.41,3.38,0.4,5/25/2018,5
73,CA-CIB,EMTN - Autocall Basic,ISIN Code-gRDUsOeP,94112,AUTOCALLABLE, CA FP Equity,API (STP),5/25/2018,5/25/2018,,NULL,NULL,NULL,USD,NULL,1.18,NULL,112.39,3.39,0.4,5/25/2018,5
73,CA-CIB,EMTN - Autocall Basic,ISIN Code-sVSKAZjI,94114,AUTOCALLABLE, CA FP Equity,API (STP),5/25/2018,5/25/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,103.59,1.01,0.37,5/25/2018,5
73,CA-CIB,EMTN - Autocall Basic,ISIN Code-l8RcNOCX,94116,AUTOCALLABLE, CA FP Equity,API (STP),5/25/2018,5/25/2018,,NULL,NULL,NULL,EUR,NULL,1,NULL,103.59,1.01,0.35,5/25/2018,5
73,CA-CIB,EMTN - Autocall Basic,ISIN Code-61c743ca-7c3c-4747-9108-481d2a66b5f1,94119,AUTOCALLABLE, SX5E Index,API (STP),5/25/2018,5/25/2018,,NULL,NULL,NULL,GBP,NULL,0.87773,NULL,123.25,3.55,0,5/25/2018,4
73,CA-CIB,EMTN - Autocall Basic,ISIN Code-3a240a19-3196-4ca2-b47c-3e2ce4a2c132,94120,AUTOCALLABLE, PBR UN Equity,API (STP),5/25/2018,5/25/2018,,NULL,NULL,NULL,USD,NULL,1.1769,NULL,110.79,3.47,0.63,5/25/2018,6
